"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.2",265.303258935791
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.25",272.598062537592
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.3",275.555424473652
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.35",279.255470575765
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.4",283.925897935772
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.45",288.425246916536
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.5",293.021601898779
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.55",297.675665962641
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.6",302.413912785102
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.65",307.260517010959
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.7",313.219153292628
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.75",320.71485190586
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.8",329.028230574242
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.85",338.944982930826
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.9",351.514238738344
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.95",370.236323037327
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.975",389.636999791227
2026-02-18,"ARI incidence",2026-03-08,4,"GB-ENG","quantile","0.99",410.18210343929
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","median","",208.416161980216
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.01",136.296129278284
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.025",147.455163639037
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.05",157.316143850726
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.1",169.255937196687
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.15",176.741635854457
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.2",180.625828614795
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.25",182.558248024944
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.3",187.26723611232
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.35",192.95874774482
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.4",198.329265006341
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.45",203.436127176595
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.5",208.416161980216
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.55",213.503480089957
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.6",218.329568664006
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.65",223.431918436102
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.7",228.753041096254
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.75",232.007261943368
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.8",234.217575749283
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.85",236.887477984127
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.9",245.62349
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.95",263.20886
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.975",284.531759783972
2026-02-18,"ARI incidence",2026-03-08,4,"GB-NIR","quantile","0.99",300.151616391921
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","median","",175.611814381108
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.01",82.0781722118045
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.025",89.9981782597257
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.05",101.235628260948
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.1",115.121669903821
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.15",125.337422063752
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.2",133.852072524681
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.25",141.405500483819
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.3",148.574295900671
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.35",155.384713181875
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.4",162.220768478409
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.45",169.06175029142
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.5",176.239927190554
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.55",183.736513204736
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.6",191.709830035033
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.65",200.234557615233
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.7",209.924814862365
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.75",221.016767827208
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.8",234.325231651781
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.85",251.163351048407
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.9",272.343970275986
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.95",309.789488531827
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.975",346.392246527916
2026-02-18,"ARI incidence",2026-03-08,4,"GB-SCT","quantile","0.99",374.173732193028
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","median","",152.170671560556
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.01",65.7925259225595
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.025",68.2962280744055
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.05",87.107878521185
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.1",102.679258525289
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.15",112.460183709728
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.2",120.057930926856
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.25",126.335715685913
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.3",132.021579091013
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.35",137.189620919386
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.4",142.295293695506
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.45",147.104582555688
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.5",152.170671560556
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.55",157.235515551131
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.6",162.341465113939
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.65",167.305797291438
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.7",172.859391178649
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.75",178.856950484073
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.8",185.763965425372
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.85",194.240652291665
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.9",204.998140113359
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.95",224.672942510741
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.975",254.058772253762
2026-02-18,"ARI incidence",2026-03-08,4,"GB-WLS","quantile","0.99",273.634211903362
2026-02-18,"ARI incidence",2026-03-08,4,"HU","median","",2185.19986007169
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.01",1883.10758109505
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.025",1942.84382110885
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.05",1998.77403683037
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.1",2078.97701477631
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.15",2135.78366263407
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.2",2191.51431146622
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.25",2235.51664124768
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.3",2276.60646771389
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.35",2316.41782405268
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.4",2355.21140652381
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.45",2393.63883905023
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.5",2432.67809260851
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.55",2475.81486947803
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.6",2519.72574199116
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.65",2545.66928780156
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.7",2566.70243314433
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.75",2587.52727645885
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.8",2622.89279731172
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.85",2682.59198208703
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.9",2774.54977723819
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.95",2922.50341707625
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.975",3043.45728264927
2026-02-18,"ARI incidence",2026-03-08,4,"HU","quantile","0.99",3183.1022251041
2026-02-18,"ARI incidence",2026-03-08,4,"IE","median","",64.6891103360541
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.01",33.7735126975181
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.025",36.8083109150594
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.05",41.9881710123324
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.1",45.9557085693042
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.15",48.8095515649462
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.2",50.7925716269126
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.25",52.6128617448231
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.3",53.7488416953117
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.35",54.9044643186012
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.4",56.1004908350056
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.45",57.4385630998038
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.5",58.7755307095505
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.55",59.9888617732009
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.6",61.3727427364307
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.65",62.7284037448271
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.7",64.2001746134512
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.75",65.7756395168179
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.8",67.7788614636953
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.85",69.9907253965059
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.9",72.9253289099097
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.95",77.2746165996711
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.975",81.204871469758
2026-02-18,"ARI incidence",2026-03-08,4,"IE","quantile","0.99",86.0925374690948
2026-02-18,"ARI incidence",2026-03-08,4,"IS","median","",87.5222151667135
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.01",52.5574473008164
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.025",58.1878281407968
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.05",62.8064718372896
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.1",68.3656410287994
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.15",72.1985219337997
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.2",75.00429940455
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.25",77.3796034747984
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.3",79.5890412819017
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.35",81.5967161748194
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.4",83.5616882274102
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.45",85.3682868911495
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.5",87.3268875833568
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.55",89.3157462617341
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.6",91.4012556834626
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.65",93.6096791131232
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.7",96.2010135375353
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.75",99.1254846904211
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.8",102.660699261712
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.85",107.127706956866
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.9",113.206533751701
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.95",124.10173211097
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.975",140.555007187968
2026-02-18,"ARI incidence",2026-03-08,4,"IS","quantile","0.99",151.262031468616
2026-02-18,"ARI incidence",2026-03-08,4,"IT","median","",1018.2372
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.01",471.44629226293
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.025",521.991433941904
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.05",620.859133829277
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.1",671.472804052644
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.15",718.634752424058
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.2",757.673098176354
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.25",791.55302744075
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.3",823.644738681579
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.35",854.225966942967
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.4",885.402187749589
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.45",915.946920596843
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.5",948.391519721043
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.55",981.848281615174
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.6",1016.77732654485
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.65",1053.73936637746
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.7",1095.42516776754
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.75",1142.90286457361
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.8",1200.03404777652
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.85",1274.21917555868
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.9",1378.72856601571
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.95",1581.84830630691
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.975",1708.92444488514
2026-02-18,"ARI incidence",2026-03-08,4,"IT","quantile","0.99",1838.56792595681
2026-02-18,"ARI incidence",2026-03-08,4,"LT","median","",893.701743839082
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.01",622.9
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.025",632
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.05",638.8
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.1",664.84
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.15",710.80084
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.2",746.2602
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.25",775.0715
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.3",797.55585627121
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.35",809.184399738494
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.4",819.351404004923
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.45",857.164744998593
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.5",879.215758314821
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.55",891.057140467435
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.6",930.585
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.65",951.76965
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.7",976.59357
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.75",1004.4389
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.8",1037.3232
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.85",1078.4788
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.9",1129.7935
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.95",1221.7346
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.975",1371.7659
2026-02-18,"ARI incidence",2026-03-08,4,"LT","quantile","0.99",1461.7844
2026-02-18,"ARI incidence",2026-03-08,4,"LU","median","",13435.586729268
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.01",6814.49519340111
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.025",7542.451
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.05",9079.757
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.1",10275.754
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.15",11049.877
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.2",11309.6
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.25",11328.5
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.3",11362.7
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.35",11645.3028846463
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.4",12257.9033677085
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.45",12717.3598443359
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.5",12737.6359847848
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.55",12893.7739587866
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.6",13313.4920869766
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.65",13746.2916844834
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.7",14263.4964697516
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.75",14824.7068768712
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.8",15483.5451803785
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.85",16322.0181632338
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.9",17392.8722118577
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.95",19036.330542028
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.975",20717.4103414718
2026-02-18,"ARI incidence",2026-03-08,4,"LU","quantile","0.99",22755.1107332204
2026-02-18,"ARI incidence",2026-03-08,4,"LV","median","",1704.111
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.01",1154.14514416
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.025",1197.52663809708
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.05",1262.26966476026
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.1",1307.58040324794
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.15",1369.14334047945
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.2",1384.29653861326
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.25",1429.51140369902
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.3",1481.00357085188
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.35",1530.37299690464
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.4",1578.74064169903
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.45",1626.99138056833
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.5",1675.91668389991
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.55",1726.313221397
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.6",1779.074191915
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.65",1822.3987
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.7",1870.0594
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.75",1924.0233
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.8",1989.4255
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.85",2073.1458
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.9",2182.3782
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.95",2406.273
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.975",2660.38299726623
2026-02-18,"ARI incidence",2026-03-08,4,"LV","quantile","0.99",2900.41586011279
2026-02-18,"ARI incidence",2026-03-08,4,"NL","median","",167.96194
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.01",0
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.025",0
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.05",27.191391
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.1",66.59929
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.15",88.52124
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.2",104.79873
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.25",117.82374
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.3",129.28485
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.35",139.37613
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.4",149.23077
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.45",158.35672
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.5",167.96194
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.55",177.52219
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.6",187.1548
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.65",196.85759
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.7",208.25018
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.75",221.5056
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.8",237.9867
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.85",260.08633
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.9",290.57132
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.95",357.95645
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.975",489.74432
2026-02-18,"ARI incidence",2026-03-08,4,"NL","quantile","0.99",568.8169
2026-02-18,"ARI incidence",2026-03-08,4,"PT","median","",27.035397
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.01",0
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.025",0
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.05",0
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.1",0
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.15",0
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.2",1.5767708
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.25",6.4825115
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.3",10.947313
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.35",15.048868
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.4",19.162752
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.45",22.976334
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.5",27.035397
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.55",31.189577
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.6",35.461777
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.65",39.834824
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.7",45.14418
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.75",51.50791
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.8",59.559265
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.85",70.22218
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.9",84.67668
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.95",113.654175
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.975",161.2136
2026-02-18,"ARI incidence",2026-03-08,4,"PT","quantile","0.99",189.74918
2026-02-18,"ARI incidence",2026-03-08,4,"RO","median","",834.97473
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.01",551.851910320012
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.025",586.688652848688
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.05",618.404119849634
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.1",657.103669406418
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.15",691.4343
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.2",721.269
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.25",745.29297
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.3",766.49286
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.35",785.08813
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.4",802.6205
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.45",818.2793
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.5",841.970480882024
2026-02-18,"ARI incidence",2026-03-08,4,"RO","quantile","0.55",870.998908356619
